Scientific name,Family,Flightless,Extinct,predicted
Anas erythrorhyncha,Anatidae,no,no,604.329641029714
Anas georgica,Anatidae,no,no,993.759112858419
Anas georgica,Anatidae,no,no,997.166891672656
Anas gibberifrons,Anatidae,no,no,608.552867213656
Anas gibberifrons,Anatidae,no,no,608.567135760254
Anas gracilis,Anatidae,no,no,538.077517106807
Anas gracilis,Anatidae,no,no,538.08927775914
Anas hottentota,Anatidae,no,no,392.850005459067
Anas hottentota,Anatidae,no,no,392.850005459067
Anas laysanensis,Anatidae,no,no,551.124572812761
Anas laysanensis,Anatidae,no,no,551.290603103399
Anas marecula,Anatidae,yes,yes,289.525164140457
Anas marecula,Anatidae,yes,yes,289.525164140457
Anas nesiotis,Anatidae,yes,no,412.571804009741
Anas nesiotis,Anatidae,yes,no,412.571804009741
Anas penelope,Anatidae,no,no,841.434846748615
Anas penelope,Anatidae,no,no,841.434846748615
Anas platyrhynchos,Anatidae,no,no,1038.04104379324
Anas platyrhynchos,Anatidae,no,no,1038.65479575945
Anas poecilorhyncha,Anatidae,no,no,1276.85463579767
Anas poecilorhyncha,Anatidae,no,no,1277.91879421252
Anas rhynchotis,Anatidae,no,no,659.993072005296
Anas rhynchotis,Anatidae,no,no,659.993072005296
Anas rubripes,Anatidae,no,no,1056.52943684264
Anas rubripes,Anatidae,no,no,1056.55848420878
Anas schneideri,Anatidae,no,yes,277.625795344576
Anas schneideri,Anatidae,no,yes,277.625795344576
Anas sibilatrix,Anatidae,no,no,814.220360688446
Anas sibilatrix,Anatidae,no,no,814.222139506001
Anas smithii,Anatidae,no,no,760.709242278157
Anas smithii,Anatidae,no,no,760.709242278157
Anas sparsa,Anatidae,no,no,825.426359991919
Anas sparsa,Anatidae,no,no,825.426359991919
Anas strepera,Anatidae,no,no,844.459079474826
Anas strepera,Anatidae,no,no,844.467734082762
Anas superciliosa,Anatidae,no,no,1045.52525541993
Anas superciliosa,Anatidae,no,no,1046.49902567028
Anas theodori,Anatidae,no,yes,691.517672008137
Anas theodori,Anatidae,no,yes,691.593107316169
Anas undulata,Anatidae,no,no,913.985259101868
Anas undulata,Anatidae,no,no,913.985259101868
Anas wyvilliana,Anatidae,no,no,902.562583815404
Anas wyvilliana,Anatidae,no,no,904.711286935144
Anas zonorhyncha,Anatidae,no,no,1072.25501911126
Anas zonorhyncha,Anatidae,no,no,1073.17159397419
Andropadus ansorgei,Pycnonotidae,no,no,12.6705486709504
Andropadus curvirostris,Pycnonotidae,no,no,16.9191272828135
Andropadus gracilirostris,Pycnonotidae,no,no,20.9630600758898
Andropadus gracilis,Pycnonotidae,no,no,14.7131226673707
Andropadus importunus,Pycnonotidae,no,no,20.7498791844156
Andropadus latirostris,Pycnonotidae,no,no,20.9630600758898
Andropadus masukuensis,Pycnonotidae,no,no,23.1588973306187
Andropadus milanjensis,Pycnonotidae,no,no,24.7655225162192
Andropadus montanus,Pycnonotidae,no,no,25.7094208607447
Andropadus tephrolaemus,Pycnonotidae,no,no,25.9483376146881
Andropadus virens,Pycnonotidae,no,no,17.8868937673183
Anhima cornuta,Anhimidae,no,no,2514.99157465578
Anhinga beckeri,Anhingidae,no,yes,1203.52189636359
Anhinga melanogaster,Anhingidae,no,no,1746.10156372918
Anodorhynchus glaucus,Psittacidae,no,yes,572.903992067102
Anodorhynchus glaucus,Psittacidae,no,yes,823.324248880124
Anodorhynchus hyacinthinus,Psittacidae,no,no,1325.59177689852
Anodorhynchus hyacinthinus,Psittacidae,no,no,1353.5229619958
Anomalospiza imberbis,Viduidae,no,no,12.0257338582782
Anomalospiza imberbis,Viduidae,no,no,18.1159372968176
Anorrhinus galeritus,Bucerotidae,no,no,936.755573811557
Anorrhinus galeritus,Bucerotidae,no,no,946.114824486843
Anous minutus,Laridae,no,no,154.259762692208
Anous minutus,Laridae,no,no,261.918022801901
Anous stolidus,Laridae,no,no,196.231356275906
Anous stolidus,Laridae,no,no,231.577746780217
Anous tenuirostris,Laridae,no,no,119.465741253384
Anous tenuirostris,Laridae,no,no,185.711935318239
Anser albifrons,Anatidae,no,no,2479.33429197792
Anser albifrons,Anatidae,no,no,2481.03400937673
Anser anser,Anatidae,no,no,2832.92060478463
Anser anser,Anatidae,no,no,2836.66114958755
Anser brachyrhynchus,Anatidae,no,no,1699.96779705608
Anser brachyrhynchus,Anatidae,no,no,1709.887948504
Anser caerulescens,Anatidae,no,no,2583.59985117199
Anser caerulescens,Anatidae,no,no,2585.7038396957
Anser canagicus,Anatidae,no,no,2344.49620989112
Anser canagicus,Anatidae,no,no,2347.13277875406
Anser cygnoid,Anatidae,no,no,2918.28865371996
Anser cygnoid,Anatidae,no,no,2918.3370847278
Anser djuktaiensis,Anatidae,no,yes,4596.19653781151
Anser djuktaiensis,Anatidae,no,yes,4596.19653781151
Anser erythropus,Anatidae,no,no,1869.15908830318
Anser erythropus,Anatidae,no,no,1869.85953915459
Anser fabalis,Anatidae,no,no,3419.58925817537
Anser fabalis,Anatidae,no,no,3421.6467412835
Anser indicus,Anatidae,no,no,2470.97220300987
Anser indicus,Anatidae,no,no,2472.96778251763
Anser rossii,Anatidae,no,no,1923.60497170002
Anser rossii,Anatidae,no,no,1923.6265898659601
Anseranas semipalmata,Anseranatidae,no,no,3787.36567641308
Anthochaera carunculata,Meliphagidae,no,no,107.986537579977
Anthochaera carunculata,Meliphagidae,no,no,114.724964467815
Anthochaera chrysoptera,Meliphagidae,no,no,40.3140919140254
Anthochaera chrysoptera,Meliphagidae,no,no,54.7720663005451
Anthochaera lunulata,Meliphagidae,no,no,39.410833023927
Anthochaera lunulata,Meliphagidae,no,no,53.0693399300171
Anthochaera paradoxa,Meliphagidae,no,no,81.5369042770429
Anthochaera paradoxa,Meliphagidae,no,no,146.176595306709
Anthornis melanocephala,Meliphagidae,no,yes,50.3387615637405
Anthornis melanocephala,Meliphagidae,no,yes,55.8453700273887
Anthornis melanura,Meliphagidae,no,no,31.2388640979822
Anthornis melanura,Meliphagidae,no,no,38.3879024683223
Anthoscopus caroli,Remizidae,no,no,7.12520330217449
Anthoscopus caroli,Remizidae,no,no,8.13868371204412
Anthoscopus minutus,Remizidae,no,no,7.49332883128986
Anthoscopus minutus,Remizidae,no,no,8.66381407599337
Anthoscopus musculus,Remizidae,no,no,6.85424184380889
Anthoscopus musculus,Remizidae,no,no,7.75630031628091
Anthoscopus parvulus,Remizidae,no,no,5.73162981414304
Anthoscopus parvulus,Remizidae,no,no,6.21204515725711
Anthracoceros albirostris,Bucerotidae,no,no,561.810859968761
Anthracoceros albirostris,Bucerotidae,no,no,574.026093702152
Anthracoceros coronatus,Bucerotidae,no,no,772.63990402549
Anthracoceros coronatus,Bucerotidae,no,no,783.767767359067
Anthracoceros malayanus,Bucerotidae,no,no,1120.73202751058
Anthracoceros malayanus,Bucerotidae,no,no,1127.3461341346
Anthracothorax dominicus,Trochilidae,no,no,5.62469331183011
Anthracothorax dominicus,Trochilidae,no,no,6.39039336235565
Anthracothorax prevostii,Trochilidae,no,no,5.89321469650783
Anthracothorax prevostii,Trochilidae,no,no,8.13686294888468
Anthracothorax viridigula,Trochilidae,no,no,6.09120750549321
Anthracothorax viridigula,Trochilidae,no,no,8.6138430498734
Anthreptes anchietae,Nectariniidae,no,no,11.5538858296174
Anthreptes aurantium,Nectariniidae,no,no,12.0257338582782
Anthreptes collaris,Nectariniidae,no,no,12.0257338582782
Anthreptes fraseri,Nectariniidae,no,no,11.8673325177803
Anthreptes gabonicus,Nectariniidae,no,no,9.766752249283
Anthreptes longuemarei,Nectariniidae,no,no,13.1659567161922
Anthreptes malacensis,Nectariniidae,no,no,13.7040262139792
Anthreptes malacensis,Nectariniidae,no,no,17.3703403175376
Anthreptes metallicus,Nectariniidae,no,no,10.1985518527719
Anthreptes neglectus,Nectariniidae,no,no,14.0141830420582
Anthreptes orientalis,Nectariniidae,no,no,12.3458974324084
Anthreptes pallidigaster,Nectariniidae,no,no,7.02087785854422
Anthreptes platurus,Nectariniidae,no,no,8.79783382985873
Anthreptes rectirostris,Nectariniidae,no,no,8.93295068198304
Anthreptes reichenowi,Nectariniidae,no,no,10.7897993792842
Anthreptes rhodolaemus,Nectariniidae,no,no,11.6259052132522
Anthreptes rhodolaemus,Nectariniidae,no,no,14.5913944542717
Anthreptes rubritorques,Nectariniidae,no,no,8.39906141070891
Anthropoides virgo,Gruidae,no,no,3191.73211214583
Anthropoides virgo,Gruidae,no,no,3356.45080460114
Anthus berthelotii,Motacillidae,no,no,21.2473922677247
Anthus berthelotii,Motacillidae,no,no,24.9997332512565
Anthus brachyurus,Motacillidae,no,no,14.1872186433597
Anthus brachyurus,Motacillidae,no,no,14.3764399762252
Anthus caffer,Motacillidae,no,no,14.9870620528153
Anthus caffer,Motacillidae,no,no,15.0693987701952
Anthus campestris,Motacillidae,no,no,26.0880430439546
Anthus campestris,Motacillidae,no,no,28.9922546083306
Anthus cervinus,Motacillidae,no,no,19.0830247860995
Anthus cervinus,Motacillidae,no,no,19.93418614572
Anthus chloris,Motacillidae,no,no,24.0561238805033
Anthus chloris,Motacillidae,no,no,29.9317370780416
Anthus correndera,Motacillidae,no,no,20.4312093796554
Anthus crenatus,Motacillidae,no,no,30.9270479688359
Anthus crenatus,Motacillidae,no,no,43.0894399606276
Anthus godlewskii,Motacillidae,no,no,26.8265100480815
Anthus godlewskii,Motacillidae,no,no,28.5502530340887
Anthus gustavi,Motacillidae,no,no,20.8972012770442
Anthus gustavi,Motacillidae,no,no,21.6614924207557
Anthus gutturalis,Motacillidae,no,no,31.3733378597608
Anthus hodgsoni,Motacillidae,no,no,18.950261063929702
Anthus hodgsoni,Motacillidae,no,no,19.8430421247011
Anthus hoeschi,Motacillidae,no,no,29.5393540517706
Anthus hoeschi,Motacillidae,no,no,40.3140919140254
Anthus leucophrys,Motacillidae,no,no,32.0204830940739
Anthus leucophrys,Motacillidae,no,no,45.3162539266227
Anthus lineiventris,Motacillidae,no,no,29.3864392456363
Anthus lineiventris,Motacillidae,no,no,40.0117933311151
Anthus lutescens,Motacillidae,no,no,14.5913944542717
Anthus melindae,Motacillidae,no,no,25.9411498513338
Anthus melindae,Motacillidae,no,no,33.3923289194359
Anthus nattereri,Motacillidae,no,no,17.3703403175376
Anthus novaeseelandiae,Motacillidae,no,no,26.6096915489686
Anthus pallidiventris,Motacillidae,no,no,34.4044096385968
Anthus pallidiventris,Motacillidae,no,no,50.2899587183012
Anthus petrosus,Motacillidae,no,no,21.1099332604056
Anthus petrosus,Motacillidae,no,no,24.7655225162192
Anthus pratensis,Motacillidae,no,no,19.0830247860995
Anthus pratensis,Motacillidae,no,no,24.7590995836002
Anthus richardi,Motacillidae,no,no,34.887785467601
Anthus richardi,Motacillidae,no,no,41.0138439383446
Anthus rubescens,Motacillidae,no,no,19.7513106497071
Anthus rubescens,Motacillidae,no,no,23.2340751355307
Anthus sharpei,Motacillidae,no,no,31.2382057210747
Anthus sharpei,Motacillidae,no,no,43.7195716071259
Anthus similis,Motacillidae,no,no,26.0880430439546
Anthus similis,Motacillidae,no,no,33.5486869511707
Anthus spinoletta,Motacillidae,no,no,22.9191500647302
Anthus spinoletta,Motacillidae,no,no,25.5239325959467
Anthus spragueii,Motacillidae,no,no,20.0206962090916
Anthus spragueii,Motacillidae,no,no,22.9340634003321
Anthus sylvanus,Motacillidae,no,no,27.4261920095475
Anthus trivialis,Motacillidae,no,no,19.0830247860995
Anthus trivialis,Motacillidae,no,no,20.8379422014444
Anthus vaalensis,Motacillidae,no,no,31.5503670634981
Anthus vaalensis,Motacillidae,no,no,44.3545816640241
Antigone antigone,Gruidae,no,no,7932.50570094555
Antigone antigone,Gruidae,no,no,11883.4270597317
Antigone canadensis,Gruidae,no,no,4505.56157244252
Antigone canadensis,Gruidae,no,no,5005.70124156388
Antigone rubicunda,Gruidae,no,no,6101.01882529684
Antigone rubicunda,Gruidae,no,no,7955.87985871707
Antilophia galeata,Pipridae,no,no,17.3703403175376
Antilophia galeata,Pipridae,no,no,21.3041916879948
Antrostomus rufus,Caprimulgidae,no,no,85.9989726758179
Antrostomus rufus,Caprimulgidae,no,no,102.786055669622
Anumbius annumbi,Furnariidae,no,no,31.1376625979433
Anumbius annumbi,Furnariidae,no,no,35.6285264260361
Anurolimnas viridis,Rallidae,no,no,63.7834396349962
Anurolimnas viridis,Rallidae,no,no,75.8074629097267
Apalis alticola,Cisticolidae,no,no,10.3953663708835
Apalis alticola,Cisticolidae,no,no,18.2820425190679
Apalis bamendae,Cisticolidae,no,no,7.8603688886284
Apalis bamendae,Cisticolidae,no,no,13.501860619673
Apalis binotata,Cisticolidae,no,no,8.60316420232947
Apalis binotata,Cisticolidae,no,no,14.8906927757517
Apalis chapini,Cisticolidae,no,no,8.60316420232947
Apalis chapini,Cisticolidae,no,no,14.8906927757517
Apalis chariessa,Cisticolidae,no,no,7.95140767206052
Apalis chariessa,Cisticolidae,no,no,13.6715049540617
Apalis chirindensis,Cisticolidae,no,no,9.77938057381419
Apalis chirindensis,Cisticolidae,no,no,17.1103861807147
Apalis cinerea,Cisticolidae,no,no,9.57818016202073
Apalis cinerea,Cisticolidae,no,no,16.7290138891507
Apalis flavida,Cisticolidae,no,no,9.77938057381419
Apalis flavida,Cisticolidae,no,no,17.1103861807147
Apalis goslingi,Cisticolidae,no,no,7.23759305980475
Apalis goslingi,Cisticolidae,no,no,12.3458974324084
Apalis jacksoni,Cisticolidae,no,no,8.32073678092459
Apalis jacksoni,Cisticolidae,no,no,14.3613865070661
Apalis karamojae,Cisticolidae,no,no,8.508504676852
Apalis karamojae,Cisticolidae,no,no,14.7131226673707
Apalis melanocephala,Cisticolidae,no,no,8.508504676852
Apalis melanocephala,Cisticolidae,no,no,14.7131226673707
Apalis nigriceps,Cisticolidae,no,no,7.32500738771558
Apalis nigriceps,Cisticolidae,no,no,12.507661610654
Apalis personata,Cisticolidae,no,no,9.08421470840936
Apalis personata,Cisticolidae,no,no,15.7955994458
Apalis porphyrolaema,Cisticolidae,no,no,8.41436217867051
Apalis porphyrolaema,Cisticolidae,no,no,14.5366875457068
Apalis pulchra,Cisticolidae,no,no,13.1616564743515
Apalis pulchra,Cisticolidae,no,no,23.6120744272965
Apalis rufogularis,Cisticolidae,no,no,6.97845894553928
Apalis rufogularis,Cisticolidae,no,no,11.8673325177803
Apalis ruwenzorii,Cisticolidae,no,no,9.98264543818725
Apalis ruwenzorii,Cisticolidae,no,no,17.4963438873407
Apalis sharpii,Cisticolidae,no,no,7.8603688886284
Apalis sharpii,Cisticolidae,no,no,13.501860619673
Apalis thoracica,Cisticolidae,no,no,12.1287229354804
Apalis thoracica,Cisticolidae,no,no,21.609576841094
Apaloderma aequatoriale,Trogonidae,no,no,63.5100273810728
Apaloderma aequatoriale,Trogonidae,no,no,63.5100273810728
Apaloderma narina,Trogonidae,no,no,63.5100273810728
Apaloderma narina,Trogonidae,no,no,63.5100273810728
Apaloderma vittatum,Trogonidae,no,no,54.7021191860632
Apaloderma vittatum,Trogonidae,no,no,54.7021191860632
Aphanapteryx bonasia,Rallidae,yes,yes,946.888448386049
Aphanapteryx bonasia,Rallidae,yes,yes,946.888448386049
Aphelocephala leucopsis,Acanthizidae,no,no,7.422642858334
Aphelocephala leucopsis,Acanthizidae,no,no,15.4302219931774
Aphelocephala nigricincta,Acanthizidae,no,no,7.32053280472595
Aphelocephala nigricincta,Acanthizidae,no,no,15.249241545743
Aphelocephala pectoralis,Acanthizidae,no,no,6.62944418744015
Aphelocephala pectoralis,Acanthizidae,no,no,14.0141830420582
Aphelocoma californica,Corvidae,no,no,84.6544608153784
Aphelocoma californica,Corvidae,no,no,126.035810923662
Aphelocoma coerulescens,Corvidae,no,no,70.5013453742712
Aphelocoma coerulescens,Corvidae,no,no,95.2121228510475
Aphelocoma ultramarina,Corvidae,no,no,92.0149623202396
Aphelocoma ultramarina,Corvidae,no,no,143.21953511416
Aphriza virgata,Scolopacidae,no,no,129.722389194882
Aphriza virgata,Scolopacidae,no,no,142.255832652442
Aplonis atrifusca,Sturnidae,no,no,104.337314598244
Aplonis atrifusca,Sturnidae,no,no,158.660449620676
Aplonis cantoroides,Sturnidae,no,no,40.1976852442988
Aplonis cantoroides,Sturnidae,no,no,63.4384603500826
Aplonis cinerascens,Sturnidae,no,no,45.0865429532796
Aplonis cinerascens,Sturnidae,no,no,70.8367252570859
Aplonis corvina,Sturnidae,no,yes,74.5147722443882
Aplonis corvina,Sturnidae,no,yes,114.805195405487
Aplonis diluvialis,Sturnidae,no,yes,74.6446413947411
Aplonis fusca,Sturnidae,no,yes,31.3733378597608
Aplonis fusca,Sturnidae,no,yes,49.9921459411609
Aplonis mavornata,Sturnidae,no,yes,33.4620514660015
Aplonis mavornata,Sturnidae,no,yes,53.186834925956
Aplonis metallica,Sturnidae,no,no,55.8453700273887
Aplonis metallica,Sturnidae,no,no,87.0124483674763
Aplonis minor,Sturnidae,no,no,35.6285264260361
Aplonis minor,Sturnidae,no,no,56.4922707013533
Aplonis opaca,Sturnidae,no,no,61.7259378490582
Aplonis opaca,Sturnidae,no,no,95.8009045707444
Aplonis panayensis,Sturnidae,no,no,40.1976852442988
Aplonis panayensis,Sturnidae,no,no,63.4384603500826
Aplonis pelzelni,Sturnidae,no,no,23.7809438609736
Aplonis pelzelni,Sturnidae,no,no,38.3048321156479
Aplonis tabuensis,Sturnidae,no,no,35.6285264260361
Aplonis tabuensis,Sturnidae,no,no,56.4922707013533
Aplonis ulietensis,Sturnidae,no,yes,50.3006454487822
Aplonis ulietensis,Sturnidae,no,yes,78.6928574404739
Aprosmictus erythropterus,Psittacidae,no,no,129.464661297305
Aprosmictus erythropterus,Psittacidae,no,no,159.883697419511
Aptenodytes forsteri,Spheniscidae,yes,no,24478.9066308438
Aptenodytes forsteri,Spheniscidae,yes,no,24478.9066308438
Aptenodytes patagonicus,Spheniscidae,yes,no,13480.5179251168
Aptenodytes patagonicus,Spheniscidae,yes,no,13480.5179251168
Apteryx australis,Apterygidae,yes,no,1971.49473167678
Apteryx haastii,Apterygidae,yes,no,2679.62144830133
Apteryx mantelli,Apterygidae,yes,no,2298.62332885227
Apteryx owenii,Apterygidae,yes,no,1567.93261255366
Apteryx rowi,Apterygidae,yes,no,2298.62332885227
Apus affinis,Apodidae,no,no,15.827351870084
Apus affinis,Apodidae,no,no,20.5934328179813
Apus alexandri,Apodidae,no,no,14.341296544843
Apus alexandri,Apodidae,no,no,21.168608719287
Apus apus,Apodidae,no,no,20.215882378193
Apus apus,Apodidae,no,no,37.8321736913938
Apus barbatus,Apodidae,no,no,15.7583766495691
Apus barbatus,Apodidae,no,no,22.9154578138109
Apus batesi,Apodidae,no,no,13.9978133758859
Apus batesi,Apodidae,no,no,20.741155996233
Apus caffer,Apodidae,no,no,16.4928549674689
Apus caffer,Apodidae,no,no,23.8109554471132
Apus niansae,Apodidae,no,no,15.7583766495691
Apus niansae,Apodidae,no,no,22.9154578138109
Apus pacificus,Apodidae,no,no,25.5417307099385
Apus pacificus,Apodidae,no,no,51.18374813945
Apus pallidus,Apodidae,no,no,22.7120198207408
Apus pallidus,Apodidae,no,no,41.600788258193
Apus unicolor,Apodidae,no,no,18.8003733306204
Apus unicolor,Apodidae,no,no,26.5847585420413
Aquila chrysaetos,Accipitridae,no,no,3426.74336434644
Aquila chrysaetos,Accipitridae,no,no,3452.4650997609
Aquila gurneyi,Accipitridae,no,no,2908.29028225802
Aquila gurneyi,Accipitridae,no,no,2929.83524799595
Aquila nipalensis,Accipitridae,no,no,2574.13973145186
Aquila nipalensis,Accipitridae,no,no,2592.64718676026
Aquila nipaloides,Accipitridae,no,yes,3766.21369824258
Aquila nipaloides,Accipitridae,no,yes,3905.21798503897
Ara ararauna,Psittacidae,no,no,956.671227644736
Ara ararauna,Psittacidae,no,no,973.762660014734
Ara autochthones,Psittacidae,no,yes,583.953132084927
Ara autochthones,Psittacidae,no,yes,607.705356467043
Ara chloropterus,Psittacidae,no,no,984.676062510629
Ara chloropterus,Psittacidae,no,no,1530.69321239926
Ara macao,Psittacidae,no,no,934.810267260028
Ara macao,Psittacidae,no,no,951.299139520725
Ara tricolor,Psittacidae,no,yes,315.445020369999
Ara tricolor,Psittacidae,no,yes,415.752384431328
Arachnothera affinis,Nectariniidae,no,no,23.9360197451463
Arachnothera affinis,Nectariniidae,no,no,31.3733378597608
Arachnothera chrysogenys,Nectariniidae,no,no,23.9360197451463
Arachnothera chrysogenys,Nectariniidae,no,no,31.3733378597608
Arachnothera flavigaster,Nectariniidae,no,no,33.6987917022704
Arachnothera flavigaster,Nectariniidae,no,no,45.0865429532796
Arachnothera longirostra,Nectariniidae,no,no,18.4305705852385
Arachnothera longirostra,Nectariniidae,no,no,23.7809438609736
Arachnothera magna,Nectariniidae,no,no,26.9872794203171
